market,region,quarter,act,conf_n,conf_fat,d_act,d_conf,d_fat,d_conf_lag,n_img
lon37_4287lat13_5889,Tigray,2018Q2,133.8,0,0,66.10000000000001,0.0,0.0,,5
lon37_4287lat13_5889,Tigray,2018Q3,,0,0,,0.0,0.0,0.0,0
lon37_4287lat13_5889,Tigray,2018Q4,127.2,0,0,,0.0,0.0,0.0,1
lon37_4287lat13_5889,Tigray,2019Q1,71.5,0,0,-55.7,0.0,0.0,0.0,11
lon37_4287lat13_5889,Tigray,2019Q2,105.6,0,0,34.099999999999994,0.0,0.0,0.0,5
lon37_4287lat13_5889,Tigray,2019Q3,120.1,0,0,14.5,0.0,0.0,0.0,3
lon37_4287lat13_5889,Tigray,2019Q4,102.4,0,0,-17.69999999999999,0.0,0.0,0.0,8
lon37_4287lat13_5889,Tigray,2020Q1,116.4,0,0,14.0,0.0,0.0,0.0,10
lon37_4287lat13_5889,Tigray,2020Q2,69.1,0,0,-47.30000000000001,0.0,0.0,0.0,3
lon37_4287lat13_5889,Tigray,2020Q3,146.4,0,0,77.30000000000001,0.0,0.0,0.0,2
lon37_4287lat13_5889,Tigray,2020Q4,99.8,0,0,-46.60000000000001,0.0,0.0,0.0,6
lon37_4287lat13_5889,Tigray,2021Q1,159.4,0,0,59.60000000000001,0.0,0.0,0.0,12
lon37_4287lat13_5889,Tigray,2021Q2,150.7,0,0,-8.700000000000017,0.0,0.0,0.0,7
lon37_4287lat13_5889,Tigray,2021Q3,37.0,0,0,-113.69999999999999,0.0,0.0,0.0,3
lon37_4287lat13_5889,Tigray,2021Q4,55.4,0,0,18.4,0.0,0.0,0.0,13
lon37_4287lat13_5889,Tigray,2022Q1,63.8,0,0,8.399999999999999,0.0,0.0,0.0,14
lon37_4287lat13_5889,Tigray,2022Q2,136.8,0,0,73.00000000000001,0.0,0.0,0.0,7
lon37_4287lat13_5889,Tigray,2022Q3,85.1,0,0,-51.70000000000002,0.0,0.0,0.0,6
lon37_4287lat13_5889,Tigray,2022Q4,86.2,0,0,1.1000000000000085,0.0,0.0,0.0,12
lon37_4287lat13_5889,Tigray,2023Q1,69.3,0,0,-16.900000000000006,0.0,0.0,0.0,15
lon37_4287lat13_5889,Tigray,2023Q2,75.7,0,0,6.400000000000006,0.0,0.0,0.0,13
lon37_4287lat13_5889,Tigray,2023Q3,114.9,0,0,39.2,0.0,0.0,0.0,7
lon37_4287lat13_5889,Tigray,2023Q4,111.6,0,0,-3.3000000000000114,0.0,0.0,0.0,16
lon37_4312lat11_332,Amhara,2018Q1,128.9,0,0,,,,,6
lon37_4312lat11_332,Amhara,2018Q2,20.7,0,0,-108.2,0.0,0.0,,2
lon37_4312lat11_332,Amhara,2018Q3,69.0,0,0,48.3,0.0,0.0,0.0,2
lon37_4312lat11_332,Amhara,2018Q4,89.0,0,0,20.0,0.0,0.0,0.0,5
lon37_4312lat11_332,Amhara,2019Q1,124.3,0,0,35.3,0.0,0.0,0.0,7
lon37_4312lat11_332,Amhara,2019Q2,18.6,0,0,-105.69999999999999,0.0,0.0,0.0,2
lon37_4312lat11_332,Amhara,2019Q3,103.7,0,0,85.1,0.0,0.0,0.0,1
lon37_4312lat11_332,Amhara,2019Q4,132.6,0,0,28.89999999999999,0.0,0.0,0.0,4
lon37_4312lat11_332,Amhara,2020Q1,40.1,0,0,-92.5,0.0,0.0,0.0,7
lon37_4312lat11_332,Amhara,2020Q2,105.4,0,0,65.30000000000001,0.0,0.0,0.0,8
lon37_4312lat11_332,Amhara,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_4312lat11_332,Amhara,2020Q4,118.9,0,0,,0.0,0.0,0.0,9
lon37_4312lat11_332,Amhara,2021Q1,52.5,0,0,-66.4,0.0,0.0,0.0,7
lon37_4312lat11_332,Amhara,2021Q2,87.6,0,0,35.099999999999994,0.0,0.0,0.0,7
lon37_4312lat11_332,Amhara,2021Q3,147.0,0,0,59.400000000000006,0.0,0.0,0.0,1
lon37_4312lat11_332,Amhara,2021Q4,98.9,0,0,-48.099999999999994,0.0,0.0,0.0,8
lon37_4312lat11_332,Amhara,2022Q1,81.5,0,0,-17.400000000000006,0.0,0.0,0.0,14
lon37_4312lat11_332,Amhara,2022Q2,79.6,0,0,-1.9000000000000057,0.0,0.0,0.0,8
lon37_4312lat11_332,Amhara,2022Q3,133.6,0,0,54.0,0.0,0.0,0.0,2
lon37_4312lat11_332,Amhara,2022Q4,106.1,0,0,-27.5,0.0,0.0,0.0,12
lon37_4312lat11_332,Amhara,2023Q1,88.6,0,0,-17.5,0.0,0.0,0.0,11
lon37_4312lat11_332,Amhara,2023Q2,137.0,0,0,48.400000000000006,0.0,0.0,0.0,4
lon37_4312lat11_332,Amhara,2023Q3,102.0,3,8,-35.0,3.0,8.0,0.0,13
lon37_4312lat11_332,Amhara,2023Q4,52.4,1,12,-49.6,-2.0,4.0,3.0,8
lon37_4392lat7_9699,SNNPR,2018Q1,224.8,0,0,,,,,3
lon37_4392lat7_9699,SNNPR,2018Q2,,0,0,,0.0,0.0,,0
lon37_4392lat7_9699,SNNPR,2018Q3,78.5,0,0,,0.0,0.0,0.0,1
lon37_4392lat7_9699,SNNPR,2018Q4,7.3,0,0,-71.2,0.0,0.0,0.0,6
lon37_4392lat7_9699,SNNPR,2019Q1,65.7,0,0,58.400000000000006,0.0,0.0,0.0,6
lon37_4392lat7_9699,SNNPR,2019Q2,176.6,0,0,110.89999999999999,0.0,0.0,0.0,3
lon37_4392lat7_9699,SNNPR,2019Q3,179.0,0,0,2.4000000000000057,0.0,0.0,0.0,1
lon37_4392lat7_9699,SNNPR,2019Q4,20.6,0,0,-158.4,0.0,0.0,0.0,4
lon37_4392lat7_9699,SNNPR,2020Q1,190.6,0,0,170.0,0.0,0.0,0.0,3
lon37_4392lat7_9699,SNNPR,2020Q2,101.2,0,0,-89.39999999999999,0.0,0.0,0.0,1
lon37_4392lat7_9699,SNNPR,2020Q3,-22.1,0,0,-123.30000000000001,0.0,0.0,0.0,1
lon37_4392lat7_9699,SNNPR,2020Q4,34.1,0,0,56.2,0.0,0.0,0.0,3
lon37_4392lat7_9699,SNNPR,2021Q1,120.5,0,0,86.4,0.0,0.0,0.0,4
lon37_4392lat7_9699,SNNPR,2021Q2,36.0,0,0,-84.5,0.0,0.0,0.0,3
lon37_4392lat7_9699,SNNPR,2021Q3,213.6,0,0,177.6,0.0,0.0,0.0,1
lon37_4392lat7_9699,SNNPR,2021Q4,142.9,0,0,-70.69999999999999,0.0,0.0,0.0,8
lon37_4392lat7_9699,SNNPR,2022Q1,93.7,0,0,-49.2,0.0,0.0,0.0,10
lon37_4392lat7_9699,SNNPR,2022Q2,102.0,0,0,8.299999999999997,0.0,0.0,0.0,7
lon37_4392lat7_9699,SNNPR,2022Q3,157.2,0,0,55.19999999999999,0.0,0.0,0.0,2
lon37_4392lat7_9699,SNNPR,2022Q4,160.9,0,0,3.700000000000017,0.0,0.0,0.0,6
lon37_4392lat7_9699,SNNPR,2023Q1,86.5,0,0,-74.4,0.0,0.0,0.0,10
lon37_4392lat7_9699,SNNPR,2023Q2,93.1,0,0,6.599999999999994,0.0,0.0,0.0,8
lon37_4392lat7_9699,SNNPR,2023Q3,,0,0,,0.0,0.0,0.0,0
lon37_4392lat7_9699,SNNPR,2023Q4,60.1,0,0,,0.0,0.0,0.0,12
lon37_444lat11_4055,Amhara,2018Q1,75.5,0,0,,,,,7
lon37_444lat11_4055,Amhara,2018Q2,125.3,0,0,49.8,0.0,0.0,,4
lon37_444lat11_4055,Amhara,2018Q3,98.7,0,0,-26.599999999999994,0.0,0.0,0.0,2
lon37_444lat11_4055,Amhara,2018Q4,88.6,0,0,-10.100000000000009,0.0,0.0,0.0,8
lon37_444lat11_4055,Amhara,2019Q1,179.6,0,0,91.0,0.0,0.0,0.0,8
lon37_444lat11_4055,Amhara,2019Q2,105.8,0,0,-73.8,0.0,0.0,0.0,6
lon37_444lat11_4055,Amhara,2019Q3,26.5,0,0,-79.3,0.0,0.0,0.0,2
lon37_444lat11_4055,Amhara,2019Q4,90.4,0,0,63.900000000000006,0.0,0.0,0.0,5
lon37_444lat11_4055,Amhara,2020Q1,35.8,0,0,-54.60000000000001,0.0,0.0,0.0,4
lon37_444lat11_4055,Amhara,2020Q2,218.7,0,0,182.89999999999998,0.0,0.0,0.0,1
lon37_444lat11_4055,Amhara,2020Q3,77.0,0,0,-141.7,0.0,0.0,0.0,2
lon37_444lat11_4055,Amhara,2020Q4,131.3,0,0,54.30000000000001,0.0,0.0,0.0,5
lon37_444lat11_4055,Amhara,2021Q1,71.4,0,0,-59.900000000000006,0.0,0.0,0.0,10
lon37_444lat11_4055,Amhara,2021Q2,159.1,0,0,87.69999999999999,0.0,0.0,0.0,7
lon37_444lat11_4055,Amhara,2021Q3,-13.4,0,0,-172.5,0.0,0.0,0.0,2
lon37_444lat11_4055,Amhara,2021Q4,135.7,0,0,149.1,0.0,0.0,0.0,13
lon37_444lat11_4055,Amhara,2022Q1,41.2,0,0,-94.49999999999999,0.0,0.0,0.0,13
lon37_444lat11_4055,Amhara,2022Q2,98.2,0,0,57.0,0.0,0.0,0.0,10
lon37_444lat11_4055,Amhara,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_444lat11_4055,Amhara,2022Q4,132.3,0,0,,0.0,0.0,0.0,8
lon37_444lat11_4055,Amhara,2023Q1,81.4,0,0,-50.900000000000006,0.0,0.0,0.0,12
lon37_444lat11_4055,Amhara,2023Q2,155.7,0,0,74.29999999999998,0.0,0.0,0.0,8
lon37_444lat11_4055,Amhara,2023Q3,81.5,3,8,-74.19999999999999,3.0,8.0,0.0,17
lon37_444lat11_4055,Amhara,2023Q4,104.7,6,22,23.200000000000003,3.0,14.0,3.0,14
lon37_4471lat8_0413,Oromia,2018Q1,55.3,0,0,,,,,6
lon37_4471lat8_0413,Oromia,2018Q2,102.5,0,0,47.2,0.0,0.0,,2
lon37_4471lat8_0413,Oromia,2018Q3,,0,0,,0.0,0.0,0.0,0
lon37_4471lat8_0413,Oromia,2018Q4,144.3,0,0,,0.0,0.0,0.0,3
lon37_4471lat8_0413,Oromia,2019Q1,125.3,0,0,-19.000000000000014,0.0,0.0,0.0,8
lon37_4471lat8_0413,Oromia,2019Q2,120.7,0,0,-4.599999999999994,0.0,0.0,0.0,3
lon37_4471lat8_0413,Oromia,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_4471lat8_0413,Oromia,2019Q4,44.4,0,0,,0.0,0.0,0.0,4
lon37_4471lat8_0413,Oromia,2020Q1,119.5,0,0,75.1,0.0,0.0,0.0,6
lon37_4471lat8_0413,Oromia,2020Q2,91.4,0,0,-28.099999999999994,0.0,0.0,0.0,6
lon37_4471lat8_0413,Oromia,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_4471lat8_0413,Oromia,2020Q4,150.7,0,0,,0.0,0.0,0.0,4
lon37_4471lat8_0413,Oromia,2021Q1,129.9,0,0,-20.799999999999983,0.0,0.0,0.0,7
lon37_4471lat8_0413,Oromia,2021Q2,77.5,0,0,-52.400000000000006,0.0,0.0,0.0,7
lon37_4471lat8_0413,Oromia,2021Q3,105.6,0,0,28.099999999999994,0.0,0.0,0.0,1
lon37_4471lat8_0413,Oromia,2021Q4,110.6,0,0,5.0,0.0,0.0,0.0,14
lon37_4471lat8_0413,Oromia,2022Q1,117.0,0,0,6.400000000000006,0.0,0.0,0.0,15
lon37_4471lat8_0413,Oromia,2022Q2,120.3,0,0,3.299999999999997,0.0,0.0,0.0,7
lon37_4471lat8_0413,Oromia,2022Q3,150.7,0,0,30.39999999999999,0.0,0.0,0.0,2
lon37_4471lat8_0413,Oromia,2022Q4,61.5,0,0,-89.19999999999999,0.0,0.0,0.0,12
lon37_4471lat8_0413,Oromia,2023Q1,109.5,0,0,48.0,0.0,0.0,0.0,15
lon37_4471lat8_0413,Oromia,2023Q2,148.0,0,0,38.5,0.0,0.0,0.0,3
lon37_4471lat8_0413,Oromia,2023Q3,7.6,0,0,-140.4,0.0,0.0,0.0,4
lon37_4471lat8_0413,Oromia,2023Q4,107.2,0,0,99.60000000000001,0.0,0.0,0.0,16
lon37_4593lat6_4701,SNNPR,2018Q1,120.7,0,0,,,,,7
lon37_4593lat6_4701,SNNPR,2018Q2,67.0,0,0,-53.7,0.0,0.0,,2
lon37_4593lat6_4701,SNNPR,2018Q3,119.2,0,0,52.2,0.0,0.0,0.0,3
lon37_4593lat6_4701,SNNPR,2018Q4,118.0,0,0,-1.2000000000000028,0.0,0.0,0.0,4
lon37_4593lat6_4701,SNNPR,2019Q1,146.2,0,0,28.19999999999999,0.0,0.0,0.0,11
lon37_4593lat6_4701,SNNPR,2019Q2,165.2,0,0,19.0,0.0,0.0,0.0,5
lon37_4593lat6_4701,SNNPR,2019Q3,98.5,0,0,-66.69999999999999,0.0,0.0,0.0,1
lon37_4593lat6_4701,SNNPR,2019Q4,71.4,0,0,-27.099999999999994,0.0,0.0,0.0,6
lon37_4593lat6_4701,SNNPR,2020Q1,64.0,0,0,-7.400000000000006,0.0,0.0,0.0,4
lon37_4593lat6_4701,SNNPR,2020Q2,112.5,0,0,48.5,0.0,0.0,0.0,4
lon37_4593lat6_4701,SNNPR,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_4593lat6_4701,SNNPR,2020Q4,126.4,0,0,,0.0,0.0,0.0,7
lon37_4593lat6_4701,SNNPR,2021Q1,89.5,0,0,-36.900000000000006,0.0,0.0,0.0,1
lon37_4593lat6_4701,SNNPR,2021Q2,121.0,0,0,31.5,0.0,0.0,0.0,2
lon37_4593lat6_4701,SNNPR,2021Q3,,0,0,,0.0,0.0,0.0,0
lon37_4593lat6_4701,SNNPR,2021Q4,82.8,0,0,,0.0,0.0,0.0,9
lon37_4593lat6_4701,SNNPR,2022Q1,99.6,0,0,16.799999999999997,0.0,0.0,0.0,8
lon37_4593lat6_4701,SNNPR,2022Q2,133.8,0,0,34.20000000000002,0.0,0.0,0.0,7
lon37_4593lat6_4701,SNNPR,2022Q3,93.3,0,0,-40.500000000000014,0.0,0.0,0.0,3
lon37_4593lat6_4701,SNNPR,2022Q4,101.6,0,0,8.299999999999997,0.0,0.0,0.0,15
lon37_4593lat6_4701,SNNPR,2023Q1,32.4,1,0,-69.19999999999999,1.0,0.0,0.0,11
lon37_4593lat6_4701,SNNPR,2023Q2,45.0,0,0,12.600000000000001,-1.0,0.0,1.0,3
lon37_4593lat6_4701,SNNPR,2023Q3,195.4,0,0,150.4,0.0,0.0,-1.0,2
lon37_4593lat6_4701,SNNPR,2023Q4,158.4,0,0,-37.0,0.0,0.0,0.0,12
lon37_4593lat6_4702,SNNPR,2018Q1,115.8,0,0,,,,,7
lon37_4593lat6_4702,SNNPR,2018Q2,61.1,0,0,-54.699999999999996,0.0,0.0,,2
lon37_4593lat6_4702,SNNPR,2018Q3,142.4,0,0,81.30000000000001,0.0,0.0,0.0,3
lon37_4593lat6_4702,SNNPR,2018Q4,110.1,0,0,-32.30000000000001,0.0,0.0,0.0,4
lon37_4593lat6_4702,SNNPR,2019Q1,160.6,0,0,50.5,0.0,0.0,0.0,11
lon37_4593lat6_4702,SNNPR,2019Q2,155.0,0,0,-5.599999999999994,0.0,0.0,0.0,5
lon37_4593lat6_4702,SNNPR,2019Q3,65.7,0,0,-89.3,0.0,0.0,0.0,1
lon37_4593lat6_4702,SNNPR,2019Q4,71.5,0,0,5.799999999999997,0.0,0.0,0.0,6
lon37_4593lat6_4702,SNNPR,2020Q1,64.0,0,0,-7.5,0.0,0.0,0.0,4
lon37_4593lat6_4702,SNNPR,2020Q2,114.1,0,0,50.099999999999994,0.0,0.0,0.0,5
lon37_4593lat6_4702,SNNPR,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_4593lat6_4702,SNNPR,2020Q4,117.4,0,0,,0.0,0.0,0.0,7
lon37_4593lat6_4702,SNNPR,2021Q1,98.5,0,0,-18.900000000000006,0.0,0.0,0.0,1
lon37_4593lat6_4702,SNNPR,2021Q2,111.7,0,0,13.200000000000003,0.0,0.0,0.0,3
lon37_4593lat6_4702,SNNPR,2021Q3,,0,0,,0.0,0.0,0.0,0
lon37_4593lat6_4702,SNNPR,2021Q4,76.9,0,0,,0.0,0.0,0.0,6
lon37_4593lat6_4702,SNNPR,2022Q1,111.2,0,0,34.3,0.0,0.0,0.0,9
lon37_4593lat6_4702,SNNPR,2022Q2,134.5,0,0,23.299999999999997,0.0,0.0,0.0,6
lon37_4593lat6_4702,SNNPR,2022Q3,97.1,0,0,-37.400000000000006,0.0,0.0,0.0,3
lon37_4593lat6_4702,SNNPR,2022Q4,102.9,0,0,5.800000000000011,0.0,0.0,0.0,15
lon37_4593lat6_4702,SNNPR,2023Q1,37.0,1,0,-65.9,1.0,0.0,0.0,11
lon37_4593lat6_4702,SNNPR,2023Q2,72.0,0,0,35.0,-1.0,0.0,1.0,4
lon37_4593lat6_4702,SNNPR,2023Q3,221.1,0,0,149.1,0.0,0.0,-1.0,2
lon37_4593lat6_4702,SNNPR,2023Q4,159.6,0,0,-61.5,0.0,0.0,0.0,11
lon37_4638lat11_6282,Amhara,2018Q1,134.7,3,0,,,,,8
lon37_4638lat11_6282,Amhara,2018Q2,106.9,7,0,-27.799999999999983,4.0,0.0,,7
lon37_4638lat11_6282,Amhara,2018Q3,88.7,3,0,-18.200000000000003,-4.0,0.0,4.0,6
lon37_4638lat11_6282,Amhara,2018Q4,108.2,4,0,19.5,1.0,0.0,-4.0,7
lon37_4638lat11_6282,Amhara,2019Q1,130.6,3,5,22.39999999999999,-1.0,5.0,1.0,11
lon37_4638lat11_6282,Amhara,2019Q2,120.2,9,15,-10.399999999999991,6.0,10.0,-1.0,7
lon37_4638lat11_6282,Amhara,2019Q3,72.8,0,0,-47.400000000000006,-9.0,-15.0,6.0,2
lon37_4638lat11_6282,Amhara,2019Q4,107.8,1,0,35.0,1.0,0.0,-9.0,3
lon37_4638lat11_6282,Amhara,2020Q1,108.8,2,0,1.0,1.0,0.0,1.0,9
lon37_4638lat11_6282,Amhara,2020Q2,58.1,0,0,-50.699999999999996,-2.0,0.0,1.0,6
lon37_4638lat11_6282,Amhara,2020Q3,153.6,0,0,95.5,0.0,0.0,-2.0,4
lon37_4638lat11_6282,Amhara,2020Q4,130.2,4,0,-23.400000000000006,4.0,0.0,0.0,3
lon37_4638lat11_6282,Amhara,2021Q1,79.1,0,0,-51.099999999999994,-4.0,0.0,4.0,8
lon37_4638lat11_6282,Amhara,2021Q2,79.1,4,1,0.0,4.0,1.0,-4.0,10
lon37_4638lat11_6282,Amhara,2021Q3,137.9,4,20,58.80000000000001,0.0,19.0,4.0,2
lon37_4638lat11_6282,Amhara,2021Q4,112.8,3,1,-25.10000000000001,-1.0,-19.0,0.0,13
lon37_4638lat11_6282,Amhara,2022Q1,83.6,0,0,-29.200000000000003,-3.0,-1.0,-1.0,16
lon37_4638lat11_6282,Amhara,2022Q2,83.5,4,0,-0.09999999999999432,4.0,0.0,-3.0,12
lon37_4638lat11_6282,Amhara,2022Q3,144.1,1,0,60.599999999999994,-3.0,0.0,4.0,1
lon37_4638lat11_6282,Amhara,2022Q4,122.3,1,0,-21.799999999999997,0.0,0.0,-3.0,11
lon37_4638lat11_6282,Amhara,2023Q1,88.2,0,0,-34.099999999999994,-1.0,0.0,0.0,17
lon37_4638lat11_6282,Amhara,2023Q2,126.6,7,3,38.39999999999999,7.0,3.0,-1.0,7
lon37_4638lat11_6282,Amhara,2023Q3,94.4,13,38,-32.19999999999999,6.0,35.0,7.0,29
lon37_4638lat11_6282,Amhara,2023Q4,72.8,13,6,-21.60000000000001,0.0,-32.0,6.0,11
lon37_4645lat11_037,Amhara,2018Q1,81.3,0,0,,,,,5
lon37_4645lat11_037,Amhara,2018Q2,-22.8,0,0,-104.1,0.0,0.0,,3
lon37_4645lat11_037,Amhara,2018Q3,-10.2,0,0,12.600000000000001,0.0,0.0,0.0,1
lon37_4645lat11_037,Amhara,2018Q4,50.7,0,0,60.900000000000006,0.0,0.0,0.0,11
lon37_4645lat11_037,Amhara,2019Q1,72.9,0,0,22.200000000000003,0.0,0.0,0.0,8
lon37_4645lat11_037,Amhara,2019Q2,41.9,0,0,-31.000000000000007,0.0,0.0,0.0,5
lon37_4645lat11_037,Amhara,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_4645lat11_037,Amhara,2019Q4,63.1,0,0,,0.0,0.0,0.0,2
lon37_4645lat11_037,Amhara,2020Q1,12.9,0,0,-50.2,0.0,0.0,0.0,6
lon37_4645lat11_037,Amhara,2020Q2,21.1,0,0,8.200000000000001,0.0,0.0,0.0,3
lon37_4645lat11_037,Amhara,2020Q3,94.1,0,0,73.0,0.0,0.0,0.0,1
lon37_4645lat11_037,Amhara,2020Q4,13.5,0,0,-80.6,0.0,0.0,0.0,5
lon37_4645lat11_037,Amhara,2021Q1,124.6,0,0,111.1,0.0,0.0,0.0,6
lon37_4645lat11_037,Amhara,2021Q2,87.0,0,0,-37.599999999999994,0.0,0.0,0.0,3
lon37_4645lat11_037,Amhara,2021Q3,120.6,0,0,33.599999999999994,0.0,0.0,0.0,3
lon37_4645lat11_037,Amhara,2021Q4,134.7,0,0,14.099999999999994,0.0,0.0,0.0,9
lon37_4645lat11_037,Amhara,2022Q1,,0,0,,0.0,0.0,0.0,0
lon37_4645lat11_037,Amhara,2022Q2,,0,0,,0.0,0.0,0.0,0
lon37_4645lat11_037,Amhara,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_4645lat11_037,Amhara,2022Q4,,0,0,,0.0,0.0,0.0,0
lon37_4645lat11_037,Amhara,2023Q1,,0,0,,0.0,0.0,0.0,0
lon37_4645lat11_037,Amhara,2023Q2,,0,0,,0.0,0.0,0.0,0
lon37_4645lat11_037,Amhara,2023Q3,,4,30,,4.0,30.0,0.0,0
lon37_4645lat11_037,Amhara,2023Q4,,4,0,,0.0,-30.0,4.0,0
lon37_4702lat8_8542,Oromia,2018Q1,-12.0,0,0,,,,,3
lon37_4702lat8_8542,Oromia,2018Q2,73.5,0,0,85.5,0.0,0.0,,1
lon37_4702lat8_8542,Oromia,2018Q3,,0,0,,0.0,0.0,0.0,0
lon37_4702lat8_8542,Oromia,2018Q4,103.6,0,0,,0.0,0.0,0.0,7
lon37_4702lat8_8542,Oromia,2019Q1,70.0,0,0,-33.599999999999994,0.0,0.0,0.0,8
lon37_4702lat8_8542,Oromia,2019Q2,262.7,0,0,192.7,0.0,0.0,0.0,3
lon37_4702lat8_8542,Oromia,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_4702lat8_8542,Oromia,2019Q4,350.6,0,0,,0.0,0.0,0.0,3
lon37_4702lat8_8542,Oromia,2020Q1,19.5,0,0,-331.1,0.0,0.0,0.0,5
lon37_4702lat8_8542,Oromia,2020Q2,227.9,0,0,208.4,0.0,0.0,0.0,1
lon37_4702lat8_8542,Oromia,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_4702lat8_8542,Oromia,2020Q4,,0,0,,0.0,0.0,0.0,0
lon37_4702lat8_8542,Oromia,2021Q1,105.5,2,1,,2.0,1.0,0.0,4
lon37_4702lat8_8542,Oromia,2021Q2,131.3,0,0,25.80000000000001,-2.0,-1.0,2.0,7
lon37_4702lat8_8542,Oromia,2021Q3,46.0,0,0,-85.30000000000001,0.0,0.0,-2.0,1
lon37_4702lat8_8542,Oromia,2021Q4,49.3,3,23,3.299999999999997,3.0,23.0,0.0,13
lon37_4702lat8_8542,Oromia,2022Q1,95.9,1,7,46.60000000000001,-2.0,-16.0,3.0,19
lon37_4702lat8_8542,Oromia,2022Q2,86.1,4,22,-9.800000000000011,3.0,15.0,-2.0,9
lon37_4702lat8_8542,Oromia,2022Q3,144.6,0,0,58.5,-4.0,-22.0,3.0,1
lon37_4702lat8_8542,Oromia,2022Q4,54.1,2,5,-90.5,2.0,5.0,-4.0,5
lon37_4702lat8_8542,Oromia,2023Q1,41.5,5,9,-12.600000000000001,3.0,4.0,2.0,10
lon37_4702lat8_8542,Oromia,2023Q2,162.3,0,0,120.80000000000001,-5.0,-9.0,3.0,6
lon37_4702lat8_8542,Oromia,2023Q3,,4,5,,4.0,5.0,-5.0,0
lon37_4702lat8_8542,Oromia,2023Q4,1.0,1,10,,-3.0,5.0,4.0,4
lon37_4715lat10_4209,Amhara,2018Q1,212.9,0,0,,,,,19
lon37_4715lat10_4209,Amhara,2018Q2,62.9,0,0,-150.0,0.0,0.0,,8
lon37_4715lat10_4209,Amhara,2018Q3,-4.4,0,0,-67.3,0.0,0.0,0.0,3
lon37_4715lat10_4209,Amhara,2018Q4,99.4,0,0,103.80000000000001,0.0,0.0,0.0,14
lon37_4715lat10_4209,Amhara,2019Q1,65.8,0,0,-33.60000000000001,0.0,0.0,0.0,10
lon37_4715lat10_4209,Amhara,2019Q2,109.2,0,0,43.400000000000006,0.0,0.0,0.0,8
lon37_4715lat10_4209,Amhara,2019Q3,115.9,0,0,6.700000000000003,0.0,0.0,0.0,2
lon37_4715lat10_4209,Amhara,2019Q4,96.8,1,0,-19.10000000000001,1.0,0.0,0.0,8
lon37_4715lat10_4209,Amhara,2020Q1,58.8,0,0,-38.0,-1.0,0.0,1.0,12
lon37_4715lat10_4209,Amhara,2020Q2,65.2,0,0,6.400000000000006,0.0,0.0,-1.0,11
lon37_4715lat10_4209,Amhara,2020Q3,149.1,0,0,83.89999999999999,0.0,0.0,0.0,5
lon37_4715lat10_4209,Amhara,2020Q4,198.8,0,0,49.70000000000002,0.0,0.0,0.0,3
lon37_4715lat10_4209,Amhara,2021Q1,182.6,0,0,-16.200000000000017,0.0,0.0,0.0,13
lon37_4715lat10_4209,Amhara,2021Q2,69.6,2,0,-113.0,2.0,0.0,0.0,8
lon37_4715lat10_4209,Amhara,2021Q3,90.2,0,0,20.60000000000001,-2.0,0.0,2.0,4
lon37_4715lat10_4209,Amhara,2021Q4,-36.4,0,0,-126.6,0.0,0.0,-2.0,13
lon37_4715lat10_4209,Amhara,2022Q1,20.9,0,0,57.3,0.0,0.0,0.0,23
lon37_4715lat10_4209,Amhara,2022Q2,80.0,0,0,59.1,0.0,0.0,0.0,16
lon37_4715lat10_4209,Amhara,2022Q3,235.3,0,0,155.3,0.0,0.0,0.0,4
lon37_4715lat10_4209,Amhara,2022Q4,-51.7,0,0,-287.0,0.0,0.0,0.0,18
lon37_4715lat10_4209,Amhara,2023Q1,167.8,0,0,219.5,0.0,0.0,0.0,30
lon37_4715lat10_4209,Amhara,2023Q2,90.2,7,16,-77.60000000000001,7.0,16.0,0.0,15
lon37_4715lat10_4209,Amhara,2023Q3,28.0,13,37,-62.2,6.0,21.0,7.0,11
lon37_4715lat10_4209,Amhara,2023Q4,-2.2,7,14,-30.2,-6.0,-23.0,6.0,17
lon37_4832lat13_5738,Tigray,2018Q1,-29.8,0,0,,,,,4
lon37_4832lat13_5738,Tigray,2018Q2,101.1,0,0,130.9,0.0,0.0,,5
lon37_4832lat13_5738,Tigray,2018Q3,400.0,0,0,298.9,0.0,0.0,0.0,1
lon37_4832lat13_5738,Tigray,2018Q4,29.4,0,0,-370.6,0.0,0.0,0.0,4
lon37_4832lat13_5738,Tigray,2019Q1,-15.2,0,0,-44.599999999999994,0.0,0.0,0.0,10
lon37_4832lat13_5738,Tigray,2019Q2,81.8,0,0,97.0,0.0,0.0,0.0,3
lon37_4832lat13_5738,Tigray,2019Q3,249.8,0,0,168.0,0.0,0.0,0.0,1
lon37_4832lat13_5738,Tigray,2019Q4,282.4,0,0,32.599999999999966,0.0,0.0,0.0,10
lon37_4832lat13_5738,Tigray,2020Q1,28.5,0,0,-253.89999999999998,0.0,0.0,0.0,5
